seq,price,qty,side
152490,24,6,S
152491,24,1,S
152492,24,3,S
152493,24,3,S
152494,24,3,S
152495,25,4,B
152496,24,2,S
152497,24,3,S
152498,24,3,S
152499,25,3,B
152500,25,5,B
152501,24,3,S
152502,24,5,S
152503,25,4,B
152504,24,3,S
152505,24,4,S
152506,24,2,S
152507,24,3,S
152508,25,1,B
152509,25,5,B
152510,24,4,S
152511,24,2,S
152512,24,7,S
152513,24,2,S
152514,24,3,S
152515,24,5,S
152516,25,4,B
152517,26,1,B
152518,26,2,B
152519,26,3,B
152520,25,6,S
152521,24,3,S
152522,24,3,S
152523,24,6,S
152524,24,3,S
152525,24,1,S
152526,24,4,S
152527,24,4,S
152528,24,1,S
152529,26,5,B
152530,26,1,B
152531,26,6,B
152532,25,3,S
152533,26,3,B
152534,26,2,B
152535,25,2,S
152536,26,1,B
152537,26,4,B
152538,26,2,B
152539,26,2,B
152540,26,4,B
152541,25,1,S
152542,25,3,S
152543,25,1,S
152544,26,3,B
152545,26,1,B
152546,26,2,B
152547,26,6,B
152548,26,6,B
152549,26,2,B
152550,26,3,B
152551,26,5,B
152552,25,6,S
152553,25,1,S
152554,26,1,B
152555,26,2,B
152556,26,6,B
152557,25,7,S
152558,25,2,S
152559,26,7,B
152560,26,2,B
152561,26,4,B
152562,26,4,B
152563,25,4,S
152564,25,1,S
152565,25,3,S
152566,25,2,S
152567,25,3,S
152568,25,3,S
152569,25,1,S
152570,25,3,S
152571,25,1,S
152572,25,4,S
152573,24,2,S
152574,24,4,S
152575,26,1,B
152576,26,7,B
152577,24,4,S
152578,24,2,S
152579,24,3,S
152580,24,1,S
152581,24,9,S
152582,24,4,S
152583,24,3,S
152584,24,2,S
152585,25,1,B
152586,25,3,B
152587,25,4,B
152588,24,6,S
152589,24,4,S
152590,24,5,S
152591,24,1,S
152592,24,2,S
152593,24,3,S
152594,25,1,B
152595,25,6,B
152596,25,4,B
152597,25,4,B
152598,24,2,S
152599,24,2,S
152600,24,4,S
152601,24,2,S
152602,24,3,S
152603,24,4,S
152604,25,3,B
152605,25,3,B
152606,25,3,B
152607,25,4,B
152608,24,5,S
152609,24,5,S
152610,25,3,B
152611,25,2,B
152612,25,8,B
152613,25,1,B
152614,25,2,B
152615,25,3,B
152616,24,3,S
152617,25,4,B
152618,25,5,S
152619,24,1,S
152620,24,4,S
152621,25,4,S
152622,24,2,S
152623,26,2,B
152624,26,5,B
152625,26,1,B
152626,27,1,B
152627,27,2,B
152628,27,5,B
152629,27,2,B
152630,27,1,B
152631,27,1,B
152632,25,2,S
152633,25,3,S
152634,27,7,B
152635,27,2,B
152636,27,6,B
152637,27,4,B
152638,27,5,B
152639,27,1,B
152640,26,5,S
152641,27,3,B
152642,26,3,S
152643,25,3,S
152644,25,2,S
152645,25,4,S
152646,25,4,S
152647,25,4,S
152648,24,4,S
152649,24,1,S
152650,24,2,S
152651,24,1,S
152652,25,2,B
152653,25,5,S
152654,24,2,S
152655,26,1,B
152656,26,4,B
152657,27,4,B
152658,27,1,B
152659,27,1,B
152660,27,7,B
152661,27,2,B
152662,27,6,B
152663,27,1,B
152664,26,2,S
152665,24,3,S
152666,24,2,S
152667,24,4,S
152668,24,1,S
152669,24,7,S
152670,24,2,S
152671,25,4,B
152672,24,4,S
152673,24,4,S
152674,24,2,S
152675,24,3,S
152676,24,1,S
152677,24,6,S
152678,24,6,S
152679,24,3,S
152680,25,3,B
152681,25,2,B
152682,25,3,B
152683,24,1,S
152684,24,7,S
152685,25,5,B
152686,25,5,B
152687,25,1,B
152688,24,1,S
152689,24,5,S
152690,24,2,S
152691,24,1,S
152692,24,6,S
152693,24,1,S
152694,24,1,S
152695,24,3,S
152696,24,6,S
152697,24,3,S
152698,24,1,S
152699,24,6,S
152700,24,3,S
152701,24,2,S
152702,24,2,S
152703,24,8,S
152704,24,2,S
152705,24,4,S
152706,24,5,S
152707,24,1,S
152708,25,7,B
152709,25,2,B
152710,25,1,B
152711,25,5,B
152712,25,2,B
152713,26,2,B
152714,26,2,B
152715,26,3,B
152716,26,1,B
152717,26,3,B
152718,25,10,S
152719,24,1,S
152720,24,4,S
152721,24,1,S
152722,24,4,S
152723,24,4,S
152724,24,1,S
152725,26,1,B
152726,26,8,B
152727,24,3,S
152728,25,3,B
152729,25,7,S
152730,24,1,S
152731,24,2,S
152732,25,1,B
152733,25,5,S
152734,24,5,S
152735,25,1,B
152736,25,1,B
152737,25,3,B
152738,24,2,S
152739,24,5,S
152740,24,6,S
152741,24,2,S
152742,24,8,S
152743,24,5,S
152744,24,4,S
152745,24,2,S
152746,24,3,S
152747,24,5,S
152748,25,1,B
152749,25,5,B
152750,24,5,S
152751,24,4,S
152752,25,4,B
152753,26,1,B
152754,26,3,B
152755,26,1,B
152756,25,2,S
152757,24,2,S
152758,24,5,S
152759,24,1,S
152760,24,6,S
152761,24,1,S
152762,24,1,S
152763,24,2,S
152764,25,6,B
152765,25,2,B
152766,24,1,S
152767,24,5,S
152768,24,2,S
152769,25,4,B
152770,25,3,S
152771,26,2,B
152772,26,4,B
152773,26,2,B
152774,26,2,B
152775,26,6,B
152776,25,3,S
152777,24,5,S
152778,24,5,S
152779,26,2,B
152780,26,2,B
152781,24,2,S
152782,24,4,S
152783,24,3,S
152784,25,8,B
152785,25,2,B
152786,24,5,S
152787,25,4,B
152788,25,6,B
152789,24,1,S
152790,24,1,S
152791,24,1,S
152792,24,3,S
152793,24,5,S
152794,24,1,S
152795,24,7,S
152796,24,2,S
152797,24,8,S
152798,24,2,S
152799,24,6,S
152800,24,1,S
152801,24,8,S
152802,24,2,S
152803,24,5,S
152804,24,5,S
152805,24,3,S
152806,24,4,S
152807,24,5,S
152808,24,5,S
152809,24,1,S
152810,24,5,S
152811,24,1,S
152812,24,6,S
152813,24,2,S
152814,24,5,S
152815,24,2,S
152816,24,1,S
152817,24,2,S
152818,24,1,S
152819,24,4,S
152820,25,3,B
152821,25,1,B
152822,25,1,B
152823,25,2,B
152824,25,1,B
152825,24,5,S
152826,24,3,S
152827,24,5,S
152828,24,2,S
152829,25,3,B
152830,25,6,B
152831,25,4,B
152832,24,4,S
152833,24,4,S
152834,24,4,S
152835,24,1,S
152836,24,3,S
152837,24,2,S
152838,24,1,S
152839,24,2,S
152840,24,1,S
152841,24,9,S
152842,24,1,S
152843,24,4,S
152844,25,3,B
152845,25,6,B
152846,24,3,S
152847,24,3,S
152848,24,1,S
152849,24,6,S
152850,24,3,S
152851,24,5,S
152852,24,1,S
152853,25,4,B
152854,24,2,S
152855,24,1,S
152856,24,2,S
152857,24,5,S
152858,25,3,B
152859,25,1,B
152860,24,5,S
152861,24,3,S
152862,24,5,S
152863,24,4,S
152864,25,4,B
152865,25,1,B
152866,24,1,S
152867,25,1,B
152868,25,2,B
152869,24,4,S
152870,24,1,S
152871,24,5,S
152872,24,4,S
152873,24,3,S
152874,24,5,B
152875,25,1,B
152876,23,2,S
152877,23,7,S
152878,23,2,S
152879,24,7,B
152880,25,2,B
152881,23,6,S
152882,23,2,S
152883,23,5,S
152884,23,2,S
152885,24,1,B
152886,23,4,S
152887,23,4,S
152888,23,5,S
152889,23,3,S
152890,23,3,S
152891,23,2,S
152892,23,3,S
152893,23,3,S
152894,23,1,S
152895,24,5,B
152896,23,3,S
152897,23,3,S
152898,23,4,S
152899,23,2,S
152900,24,2,B
152901,24,6,B
152902,23,4,S
152903,23,2,S
152904,23,4,S
152905,23,3,S
152906,23,2,S
152907,23,1,S
152908,24,3,B
152909,23,2,S
152910,23,3,S
152911,23,3,S
152912,24,1,B
152913,24,4,B
152914,24,3,B
152915,24,1,B
152916,23,2,S
152917,23,1,S
152918,24,2,B
152919,25,2,B
152920,25,6,B
152921,24,2,S
152922,24,2,S
152923,24,2,S
152924,24,9,S
152925,24,1,S
152926,23,1,S
152927,23,5,S
152928,23,2,S
152929,25,1,B
152930,25,6,B
152931,23,2,S
152932,23,1,S
152933,23,3,S
152934,23,4,S
152935,23,6,S
152936,23,1,S
152937,23,5,S
152938,25,3,B
152939,25,4,B
152940,23,3,S
152941,23,1,S
152942,23,1,S
152943,23,2,S
152944,25,5,B
152945,25,2,B
152946,23,2,S
152947,23,2,S
152948,23,7,S
152949,23,1,S
152950,23,1,S
152951,23,1,S
152952,23,3,S
152953,24,9,B
152954,25,1,B
152955,23,2,S
152956,23,1,S
152957,23,2,S
152958,23,3,S
152959,23,3,S
152960,23,2,S
152961,23,3,S
152962,23,6,S
152963,25,3,B
152964,25,6,B
152965,25,1,B
152966,25,1,B
152967,25,2,B
152968,24,4,B
152969,25,1,B
152970,25,2,B
152971,25,1,B
152972,24,1,S
152973,24,3,S
152974,23,1,S
152975,23,2,S
152976,24,4,B
152977,25,2,B
152978,25,4,B
152979,24,6,S
152980,23,2,S
152981,23,1,S
152982,23,4,S
152983,24,8,B
152984,24,1,B
152985,23,3,S
152986,23,1,S
152987,23,1,S
152988,23,7,S
152989,24,4,B
152990,25,1,B
152991,23,1,S
152992,23,2,S
152993,23,1,S
152994,23,2,S
152995,24,7,S
152996,24,3,S
152997,24,5,S
152998,23,1,S
152999,25,2,B
153000,23,2,S
153001,25,5,B
153002,23,2,S
153003,23,2,S
153004,24,5,S
153005,25,1,B
153006,25,7,B
153007,25,1,S
153008,24,3,S
153009,26,5,B
153010,26,2,B
153011,24,1,S
153012,23,1,S
153013,23,4,S
153014,23,3,S
153015,23,2,S
153016,23,3,S
153017,23,4,S
153018,23,1,S
153019,23,6,S
153020,24,6,B
153021,23,3,S
153022,23,1,S
153023,23,1,S
153024,23,3,S
153025,23,7,S
153026,23,2,S
153027,24,2,B
153028,24,2,B
153029,23,1,S
153030,23,3,S
153031,23,5,S
153032,24,2,B
153033,24,3,B
153034,24,2,B
153035,23,1,S
153036,23,1,S
153037,24,1,B
153038,24,3,B
153039,23,1,S
153040,23,3,S
153041,23,5,S
153042,23,2,S
153043,23,2,S
153044,24,1,B
153045,24,4,B
153046,24,4,S
153047,23,8,S
153048,23,1,S
153049,24,3,B
153050,23,7,S
153051,23,1,S
153052,23,1,S
153053,23,4,S
153054,23,1,S
153055,24,1,B
153056,24,6,B
153057,24,3,B
153058,24,1,B
153059,25,4,B
153060,23,5,S
153061,24,1,B
153062,23,4,S
153063,23,2,S
153064,23,5,S
153065,24,2,B
153066,24,3,B
153067,24,1,B
153068,25,2,B
153069,25,5,B
153070,25,5,B
153071,25,1,B
153072,23,1,S
153073,23,3,S
153074,23,2,S
153075,24,1,B
153076,23,2,S
153077,23,5,S
153078,23,4,S
153079,23,1,S
153080,23,4,S
153081,23,4,S
153082,24,4,B
153083,23,1,S
153084,23,7,S
153085,23,1,S
153086,23,7,S
153087,23,3,S
153088,23,1,S
153089,23,3,S
153090,23,2,S
153091,23,4,S
153092,23,1,S
153093,24,8,B
153094,24,2,B
153095,23,5,S
153096,23,1,S
153097,23,8,S
153098,23,2,S
153099,23,5,S
153100,24,5,B
153101,24,1,B
153102,24,2,B
153103,23,5,S
153104,23,2,S
153105,23,1,S
153106,23,4,S
153107,23,3,S
153108,24,5,B
153109,24,2,B
153110,23,3,S
153111,23,1,S
153112,23,5,S
153113,23,1,S
153114,23,4,S
153115,23,3,S
153116,23,1,S
153117,23,2,S
153118,23,4,S
153119,23,4,S
153120,24,1,B
153121,24,5,B
153122,24,1,B
153123,24,1,B
153124,24,5,B
153125,23,4,S
153126,23,2,S
153127,23,2,S
153128,23,2,S
153129,23,1,S
153130,23,2,S
153131,23,4,S
153132,23,2,S
153133,23,1,S
153134,23,3,S
153135,23,4,S
153136,24,2,B
153137,24,3,B
153138,23,2,S
153139,23,5,S
153140,23,3,S
153141,24,6,B
153142,23,4,S
153143,23,1,S
153144,24,6,B
153145,24,4,B
153146,24,2,B
153147,24,2,S
153148,24,2,S
153149,23,3,S
153150,23,2,S
153151,24,5,B
153152,23,6,S
153153,23,8,S
153154,23,1,S
153155,23,5,S
153156,23,1,S
153157,23,6,S
153158,23,1,S
153159,24,3,B
153160,24,3,B
153161,23,3,S
153162,24,1,B
153163,23,4,S
153164,23,1,S
153165,23,8,S
153166,23,1,S
153167,23,2,S
153168,23,4,S
153169,23,2,S
153170,23,2,S
153171,23,2,S
153172,23,2,S
153173,24,1,B
153174,24,6,B
153175,24,1,B
153176,25,2,B
153177,25,5,B
153178,23,1,S
153179,25,2,B
153180,25,6,B
153181,23,2,S
153182,23,4,S
153183,24,1,B
153184,25,1,B
153185,25,2,B
153186,25,1,B
153187,25,2,B
153188,24,3,S
153189,25,4,B
153190,25,2,B
153191,24,5,S
153192,23,3,S
153193,23,7,S
153194,23,1,S
153195,23,2,S
153196,23,2,S
153197,23,5,S
153198,23,3,S
153199,24,4,B
153200,24,4,B
153201,23,4,S
153202,23,5,S
153203,23,1,S
153204,23,7,S
153205,23,2,S
153206,24,3,B
153207,24,4,B
153208,23,2,S
153209,24,4,B
153210,24,2,B
153211,23,1,S
153212,23,3,S
153213,23,5,S
153214,24,1,B
153215,24,2,B
153216,25,1,B
153217,25,2,B
153218,25,1,B
153219,23,2,S
153220,23,1,S
153221,24,3,S
153222,24,4,S
153223,23,3,S
153224,24,2,S
153225,24,4,S
153226,23,2,S
153227,25,1,B
153228,25,3,B
153229,25,1,B
153230,25,6,B
153231,25,1,B
153232,25,1,B
153233,23,3,S
153234,23,4,S
153235,23,2,S
153236,24,5,S
153237,23,2,S
153238,23,2,S
153239,23,4,S
153240,23,3,S
153241,23,1,S
153242,23,2,S
153243,23,4,S
153244,23,1,S
153245,23,7,S
153246,23,2,S
153247,23,2,S
153248,23,6,S
153249,24,2,B
153250,24,2,B
153251,23,4,S
153252,23,1,S
153253,23,4,S
153254,23,5,S
153255,23,2,S
153256,23,1,S
153257,23,2,S
153258,23,2,S
153259,23,7,S
153260,24,7,B
153261,23,3,S
153262,23,1,S
153263,23,2,S
153264,24,1,B
153265,24,1,B
153266,25,5,B
153267,25,3,B
153268,24,5,S
153269,24,3,S
153270,25,2,B
153271,25,2,B
153272,25,1,B
153273,25,6,B
153274,24,2,S
153275,25,1,B
153276,25,1,B
153277,25,2,B
153278,24,1,S
153279,24,1,S
153280,24,5,S
153281,24,4,B
153282,23,5,S
153283,23,1,S
153284,24,1,B
153285,24,7,B
153286,25,2,B
153287,23,5,S
153288,23,2,S
153289,23,1,S
153290,23,1,S
153291,23,2,S
153292,23,2,S
153293,23,5,S
153294,23,1,S
153295,23,1,S
153296,23,1,S
153297,24,1,B
153298,25,2,B
153299,23,1,S
153300,23,2,S
153301,23,2,S
153302,23,1,S
153303,23,4,S
153304,25,3,B
153305,25,2,B
153306,25,4,B
153307,25,1,B
153308,25,3,B
153309,25,2,B
153310,24,4,B
153311,24,1,B
153312,23,1,S
153313,23,3,S
153314,23,1,S
153315,25,2,B
153316,25,2,B
153317,25,1,B
153318,25,3,B
153319,25,2,B
153320,25,4,B
153321,24,1,S
153322,23,7,S
153323,23,2,S
153324,23,5,S
153325,23,1,S
153326,23,5,S
153327,23,4,S
153328,24,2,B
153329,23,1,S
153330,24,4,B
153331,24,5,B
153332,24,1,B
153333,23,2,S
153334,23,4,S
153335,23,1,S
153336,23,4,S
153337,24,2,B
153338,25,4,B
153339,25,2,S
153340,25,2,S
153341,26,1,B
153342,26,1,B
153343,26,1,B
153344,25,3,S
153345,25,2,S
153346,23,5,S
153347,23,1,S
153348,23,4,S
153349,25,3,S
153350,23,1,S
153351,23,1,S
153352,23,3,S
153353,23,7,S
153354,23,1,S
153355,24,4,B
153356,24,3,S
153357,23,6,S
153358,23,4,S
153359,23,4,S
153360,25,5,B
153361,23,1,S
153362,23,2,S
153363,23,1,S
153364,23,1,S
153365,23,3,S
153366,23,1,S
153367,24,5,B
153368,24,3,B
153369,23,5,S
153370,23,2,S
153371,24,6,B
153372,25,2,B
153373,25,3,B
153374,24,1,S
153375,23,5,S
153376,23,5,S
153377,23,5,S
153378,23,3,S
153379,23,1,S
153380,25,2,B
153381,25,3,B
153382,23,6,S
153383,23,2,S
153384,25,2,B
153385,25,1,B
153386,23,3,S
153387,25,3,B
153388,24,3,S
153389,24,3,S
153390,25,6,B
153391,25,2,B
153392,24,1,S
153393,24,5,S
153394,23,4,S
153395,25,4,B
153396,25,4,B
153397,23,1,S
153398,23,4,S
153399,23,1,S
153400,24,4,S
153401,25,1,B
153402,24,3,S
153403,25,4,B
153404,25,4,B
153405,24,2,S
153406,24,9,S
153407,24,1,S
153408,25,2,B
153409,25,7,B
153410,24,1,S
153411,23,7,S
153412,23,2,S
153413,23,1,S
153414,24,2,B
153415,24,6,B
153416,23,1,S
153417,23,2,S
153418,24,4,B
153419,24,6,S
153420,23,1,S
153421,23,1,S
153422,23,1,S
153423,23,2,S
153424,23,5,S
153425,24,1,B
153426,25,2,B
153427,25,4,B
153428,25,4,B
153429,25,5,B
153430,24,10,B
153431,23,1,S
153432,23,1,S
153433,23,2,S
153434,23,5,S
153435,25,2,B
153436,25,2,S
153437,24,4,S
153438,26,8,B
153439,24,3,S
153440,24,2,S
153441,25,7,S
153442,25,1,S
153443,25,8,S
153444,25,1,S
153445,24,4,S
153446,24,6,B
153447,24,8,S
153448,25,3,B
153449,24,1,S
153450,25,1,B
153451,24,1,S
153452,24,8,S
153453,23,1,S
153454,23,3,S
153455,23,2,S
153456,23,3,S
153457,23,3,S
153458,23,6,S
153459,24,7,B
153460,24,3,S
153461,23,4,S
153462,23,3,S
153463,25,4,B
153464,24,1,B
153465,24,4,B
153466,24,2,S
153467,25,1,B
153468,25,2,B
153469,25,3,B
153470,25,1,B
153471,25,1,B
153472,25,2,B
153473,25,1,B
153474,25,2,B
153475,25,2,B
153476,25,6,B
153477,24,1,S
153478,23,4,S
153479,23,2,S
153480,23,2,S
153481,23,1,S
153482,23,4,S
153483,23,1,S
153484,25,2,B
153485,23,4,S
153486,23,5,S
153487,23,3,S
153488,23,2,S
153489,24,7,B
153490,24,2,S
153491,24,3,S
153492,23,5,S
153493,26,1,B
153494,26,3,B
153495,26,1,B
153496,25,2,S
153497,25,4,S
153498,25,5,S
153499,25,1,S
153500,25,2,S
153501,23,1,S
153502,23,2,S
153503,26,4,B
153504,26,1,B
153505,26,9,B
153506,25,1,S
153507,26,1,B
153508,26,6,B
153509,26,3,B
153510,26,2,B
153511,26,4,B
153512,25,1,S
153513,25,4,S
153514,26,2,B
153515,25,1,S
153516,25,6,B
153517,25,3,B
153518,24,6,S
153519,23,2,S
153520,23,4,S
153521,23,1,S
153522,23,2,S
153523,23,1,S
153524,23,2,S
153525,24,6,B
153526,23,1,S
153527,24,1,B
153528,25,7,B
153529,25,3,B
153530,26,2,B
153531,26,2,B
153532,26,1,B
153533,24,2,S
153534,26,5,B
153535,26,2,B
153536,26,6,B
153537,26,1,B
153538,26,2,B
153539,26,6,B
153540,26,1,B
153541,25,3,S
153542,25,6,S
153543,24,2,S
153544,23,1,S
153545,23,1,S
153546,23,4,S
153547,24,2,B
153548,24,4,B
153549,25,1,B
153550,23,1,S
153551,23,2,S
153552,25,1,B
153553,23,2,S
153554,23,3,S
153555,23,3,S
153556,23,6,S
153557,23,4,S
153558,23,4,S
153559,23,6,S
153560,23,2,S
153561,23,1,S
153562,24,5,B
153563,24,4,B
153564,24,1,S
153565,24,2,S
153566,25,4,B
153567,25,6,B
153568,25,3,B
153569,26,1,B
153570,26,2,B
153571,26,1,B
153572,26,4,B
153573,25,2,S
153574,25,3,S
153575,25,2,S
153576,24,2,S
153577,24,2,S
153578,26,4,B
153579,24,5,S
153580,24,1,S
153581,23,5,S
153582,25,4,S
153583,25,4,S
153584,25,6,S
153585,26,8,B
153586,25,2,S
153587,24,1,B
153588,26,1,B
153589,26,4,B
153590,26,1,B
153591,26,2,B
153592,25,1,S
153593,25,7,S
153594,25,1,S
153595,25,3,S
153596,26,4,B
153597,25,6,S
153598,25,4,S
153599,26,2,B
153600,26,1,B
153601,26,3,B
153602,26,4,B
153603,26,1,B
153604,26,9,B
153605,25,2,S
153606,25,2,S
153607,25,4,S
153608,25,1,S
153609,25,1,S
153610,26,4,B
153611,26,6,B
153612,25,5,S
153613,25,4,S
153614,25,5,S
153615,26,2,B
153616,26,4,B
153617,26,2,B
153618,26,1,B
153619,26,1,B
153620,26,3,B
153621,26,3,B
153622,26,1,B
153623,25,1,S
153624,26,2,B
153625,26,1,B
153626,26,4,B
153627,26,1,B
153628,26,5,B
153629,26,4,B
153630,25,6,S
153631,25,2,S
153632,25,2,S
153633,24,6,S
153634,25,1,B
153635,25,2,B
153636,25,1,B
153637,24,1,S
153638,24,5,S
153639,24,2,S
153640,24,4,S
153641,24,4,S
153642,24,5,S
153643,25,1,B
153644,25,2,B
153645,24,3,S
153646,24,1,S
153647,23,1,S
153648,23,5,S
153649,25,5,B
153650,25,3,B
153651,23,1,S
153652,23,4,S
153653,25,7,B
153654,25,7,B
153655,24,8,S
153656,24,2,S
153657,24,6,S
153658,24,1,S
153659,24,3,S
153660,25,6,B
153661,24,4,S
153662,24,1,S
153663,24,5,S
153664,24,1,S
153665,24,2,S
153666,25,4,B
153667,25,4,B
153668,25,1,B
153669,24,3,S
153670,23,1,S
153671,25,2,B
153672,24,2,S
153673,25,2,B
153674,25,6,B
153675,24,1,S
153676,23,4,S
153677,23,5,S
153678,24,5,B
153679,23,7,S
153680,23,3,S
153681,23,3,S
153682,23,6,S
153683,24,4,B
153684,24,1,B
153685,25,1,B
153686,25,4,B
153687,23,4,S
153688,25,1,B
153689,25,1,B
153690,25,7,B
153691,25,2,B
153692,25,6,B
153693,24,3,S
153694,24,7,S
153695,23,3,S
153696,25,2,B
153697,25,7,B
153698,25,1,B
153699,25,3,B
153700,24,7,S
153701,23,1,S
153702,24,2,S
153703,23,1,S
153704,23,3,S
153705,23,6,S
153706,23,4,S
153707,23,1,S
153708,23,2,S
153709,23,5,S
153710,23,5,S
153711,24,1,B
153712,24,1,B
153713,24,1,B
153714,24,1,B
153715,24,7,B
153716,23,5,S
153717,23,3,S
153718,24,1,B
153719,25,3,B
153720,25,2,B
153721,23,4,S
153722,23,1,S
153723,23,8,S
153724,25,3,B
153725,25,4,B
153726,24,10,S
153727,23,2,S
153728,23,3,S
153729,23,4,S
153730,24,3,B
153731,23,5,S
153732,23,4,S
153733,23,5,S
153734,23,1,S
153735,23,2,S
153736,23,2,S
153737,23,1,S
153738,23,6,S
153739,23,3,S
153740,24,4,B
153741,24,3,B
153742,23,1,S
153743,24,6,B
153744,24,3,B
153745,23,3,S
153746,23,2,S
153747,23,1,S
153748,23,3,S
153749,23,2,S
153750,24,5,B
153751,25,3,B
153752,25,5,B
153753,25,2,B
153754,24,1,S
153755,23,3,S
153756,23,4,S
153757,23,2,S
153758,23,4,S
153759,23,6,S
153760,23,2,S
153761,23,3,S
153762,24,1,B
153763,24,6,B
153764,24,2,B
153765,25,2,B
153766,24,5,S
153767,24,2,S
153768,23,3,S
153769,23,2,S
153770,23,2,S
153771,23,7,S
153772,23,2,S
153773,23,4,S
153774,23,6,S
153775,25,4,B
153776,25,6,S
153777,25,4,S
153778,26,3,B
153779,26,3,B
153780,23,7,S
153781,26,4,B
153782,26,4,B
153783,23,2,S
153784,23,2,S
153785,23,3,S
153786,23,1,S
153787,23,3,S
153788,23,3,S
153789,26,3,B
153790,26,3,B
153791,23,4,S
153792,23,6,S
153793,23,3,S
153794,23,3,S
153795,23,1,S
153796,24,1,B
153797,23,4,S
153798,24,1,B
153799,24,1,B
153800,25,1,B
153801,25,7,S
153802,25,1,S
153803,23,2,S
153804,23,8,S
153805,23,2,S
153806,23,4,S
153807,23,2,S
153808,24,1,B
153809,24,3,S
153810,23,4,S
153811,23,1,S
153812,26,1,B
153813,26,5,B
153814,26,1,B
153815,26,1,B
153816,26,3,B
153817,26,2,B
153818,25,5,S
153819,24,1,S
153820,23,2,S
153821,23,1,S
153822,23,4,S
153823,25,2,S
153824,23,1,S
153825,23,5,S
153826,23,4,S
153827,24,4,S
153828,23,3,S
153829,24,6,S
153830,23,6,S
153831,24,3,B
153832,25,2,B
153833,25,2,S
153834,23,2,S
153835,23,1,S
153836,25,8,B
153837,26,3,B
153838,26,4,B
153839,26,3,B
153840,26,5,B
153841,25,2,S
153842,24,7,B
153843,23,2,S
153844,23,7,S
153845,23,1,S
153846,23,1,S
153847,23,5,S
153848,23,4,S
153849,23,8,S
153850,24,1,B
153851,25,3,B
153852,24,2,S
153853,24,4,S
153854,25,1,B
153855,25,2,B
153856,25,1,S
153857,24,2,S
153858,24,1,S
153859,25,1,B
153860,25,8,B
153861,25,3,B
153862,26,2,B
153863,26,3,B
153864,26,2,B
153865,26,1,B
153866,25,1,S
153867,26,7,B
153868,25,3,S
153869,26,6,B
153870,26,1,B
153871,26,2,B
153872,26,5,B
153873,26,1,B
153874,25,1,S
153875,26,1,B
153876,26,3,B
153877,25,5,S
153878,24,1,S
153879,24,8,S
153880,24,2,S
153881,24,6,S
153882,24,4,B
153883,24,5,S
153884,23,1,S
153885,24,1,B
153886,24,2,B
153887,26,3,B
153888,26,2,B
153889,26,3,B
153890,25,2,S
153891,25,6,S
153892,25,3,S
153893,25,5,S
153894,24,2,B
153895,25,3,S
153896,25,5,S
153897,24,2,S
153898,23,1,S
153899,23,1,S
153900,24,1,S
153901,24,4,S
153902,24,5,S
153903,23,3,S
153904,23,4,S
153905,23,2,S
153906,23,3,S
153907,25,2,B
153908,23,1,S
153909,23,2,S
153910,24,1,S
153911,23,2,S
153912,23,2,S
153913,23,1,S
153914,23,1,S
153915,23,5,S
153916,24,2,B
153917,24,5,S
153918,24,2,S
153919,23,1,S
153920,23,2,S
153921,25,6,B
153922,25,2,B
153923,25,2,B
153924,25,1,B
153925,24,2,B
153926,24,2,B
153927,25,3,B
153928,24,2,S
153929,24,1,S
153930,23,7,S
153931,23,3,S
153932,23,2,S
153933,23,1,S
153934,23,4,S
153935,24,2,B
153936,24,7,B
153937,24,3,B
153938,24,1,B
153939,25,1,B
153940,25,3,B
153941,24,5,S
153942,24,1,S
153943,25,6,B
153944,25,2,B
153945,24,3,S
153946,25,3,B
153947,25,6,B
153948,24,2,S
153949,24,5,S
153950,24,2,S
153951,23,1,S
153952,23,3,S
153953,23,8,S
153954,23,2,S
153955,23,4,S
153956,23,1,S
153957,23,2,S
153958,23,4,S
153959,23,1,S
153960,23,1,S
153961,25,2,B
153962,25,4,B
153963,25,4,B
153964,25,2,B
153965,24,7,S
153966,24,2,S
153967,24,2,S
153968,23,1,S
153969,23,3,S
153970,23,4,S
153971,25,5,B
153972,25,2,B
153973,25,3,B
153974,24,5,S
153975,25,2,B
153976,25,7,B
153977,25,2,B
153978,26,5,B
153979,26,1,B
153980,24,4,S
153981,24,4,S
153982,24,2,S
153983,24,1,S
153984,24,1,S
153985,23,2,S
153986,25,6,B
153987,23,4,S
153988,23,1,S
153989,23,3,S
153990,26,4,B
153991,26,6,B
153992,26,3,B
153993,26,2,B
153994,24,1,S
153995,23,5,S
153996,23,1,S
153997,24,1,B
153998,24,1,S
153999,25,1,B
154000,26,7,B
154001,25,1,S
154002,25,2,S
154003,24,5,S
154004,24,3,S
154005,25,7,B
154006,26,3,B
154007,25,1,S
154008,26,1,B
154009,26,4,B
154010,26,1,B
154011,26,5,B
154012,25,5,S
154013,25,4,S
154014,25,2,S
154015,24,4,S
154016,25,5,S
154017,26,2,B
154018,26,6,B
154019,26,1,B
154020,26,2,B
154021,26,1,B
154022,25,3,S
154023,25,2,S
154024,25,7,S
154025,26,1,B
154026,25,2,S
154027,25,3,S
154028,25,1,S
154029,26,1,B
154030,24,3,S
154031,24,1,S
154032,24,3,S
154033,26,8,B
154034,26,1,B
154035,24,5,S
154036,24,1,S
154037,24,1,S
154038,24,1,S
154039,24,3,S
154040,24,5,S
154041,24,1,S
154042,23,1,S
154043,23,3,S
